JOHANSSON;Robert;NOR;92.4;134;76.2;18;17.5;18;18;17.5;53.5;18;5.1;-0.36;4.5;139.3;8;2;16 DEC 2018;Engelberg (SUI)
KLIMOV;Evgeniy;RUS;92.6;136;79.8;18.5;18;18.5;16.5;18.5;55;20;0;0.05;-0.5;134.3;7;1;16 DEC 2018;Engelberg (SUI)
KLIMOV;Evgeniy;RUS;92.5;136;79.8;17;17;18;17;18;52;18;5.1;-0.36;4.5;141.4;5;2;16 DEC 2018;Engelberg (SUI)
KOUDELKA;Roman;CZE;92.4;135;78;18.5;18.5;18.5;18.5;19;55.5;20;0;0.01;-0.1;133.4;9;1;16 DEC 2018;Engelberg (SUI)
KOUDELKA;Roman;CZE;91.8;135.5;78.9;18.5;18.5;18.5;18;18.5;55.5;18;5.1;0.01;-0.1;139.4;7;2;16 DEC 2018;Engelberg (SUI)
AALTO;Antti;FIN;92.4;135;78;18;18.5;18;18;18.5;54.5;20;0;0.01;-0.1;132.4;11;1;16 DEC 2018;Engelberg (SUI)
AALTO;Antti;FIN;92.5;137;81.6;18;18.5;18.5;18;18.5;55;19;0;-0.12;1.5;138.1;11;2;16 DEC 2018;Engelberg (SUI)
LEYHE;Stephan;GER;92.9;134;76.2;18;18.5;18.5;18.5;18.5;55.5;20;0;-0.08;1;132.7;10;1;16 DEC 2018;Engelberg (SUI)
LEYHE;Stephan;GER;92.6;135;78;18;18;18.5;18;18.5;54.5;18;5.1;0.17;-1.8;135.8;14;2;16 DEC 2018;Engelberg (SUI)
KRAFT;Stefan;AUT;91.8;132.5;73.5;18;18.5;18.5;18.5;18.5;55.5;20;0;-0.01;0.1;129.1;12;1;16 DEC 2018;Engelberg (SUI)
KRAFT;Stefan;AUT;92.4;137;81.6;18.5;18.5;18.5;18.5;19;55.5;19;0;-0.15;1.9;139;9;2;16 DEC 2018;Engelberg (SUI)
LINDVIK;Marius;NOR;92.6;128.5;66.3;17.5;17.5;17;17.5;17.5;52.5;20;0;-0.46;5.8;124.6;15;1;16 DEC 2018;Engelberg (SUI)
LINDVIK;Marius;NOR;92.4;136.5;80.7;19;18.5;18.5;19;18.5;56;19;0;0.1;-1;135.7;15;2;16 DEC 2018;Engelberg (SUI)
NAKAMURA;Naoki;JPN;92.2;126;61.8;17.5;18;18;18;17.5;53.5;20;0;-0.64;8.1;123.4;17;1;16 DEC 2018;Engelberg (SUI)
NAKAMURA;Naoki;JPN;92.2;136.5;80.7;18.5;19;18;18.5;18.5;55.5;19;0;0;0;136.2;13;2;16 DEC 2018;Engelberg (SUI)
FORFANG;Johann Andre;NOR;92.5;126.5;62.7;17.5;17.5;18;18;18;53.5;20;0;-0.35;4.4;120.6;23;1;16 DEC 2018;Engelberg (SUI)
FORFANG;Johann Andre;NOR;92.5;135.5;78.9;18;18.5;18.5;18.5;18.5;55.5;19;0;-0.36;4.5;138.9;10;2;16 DEC 2018;Engelberg (SUI)
PREVC;Peter;SLO;91.9;128;65.4;17.5;18;18;18;18;54;20;0;-0.41;5.2;124.6;15;1;16 DEC 2018;Engelberg (SUI)
PREVC;Peter;SLO;92.1;135;78;18.5;19;18;18;18.5;55;19;0;-0.09;1.1;134.1;18;2;16 DEC 2018;Engelberg (SUI)
STJERNEN;Andreas;NOR;93;129;67.2;17.5;17.5;17.5;18;17.5;52.5;20;0;-0.43;5.4;125.1;14;1;16 DEC 2018;Engelberg (SUI)
STJERNEN;Andreas;NOR;92.8;134.5;77.1;18;18;18;18;18;54;19;0;-0.18;2.3;133.4;19;2;16 DEC 2018;Engelberg (SUI)
ZAJC;Timi;SLO;91.7;128;65.4;18;18;18;17.5;18;54;20;0;-0.17;2.1;121.5;21;1;16 DEC 2018;Engelberg (SUI)
ZAJC;Timi;SLO;92.2;134;76.2;18.5;18.5;18;18;18;54.5;19;0;-0.34;4.3;135;17;2;16 DEC 2018;Engelberg (SUI)
PREVC;Domen;SLO;92.1;128.5;66.3;17.5;18;18;18;18;54;20;0;-0.05;0.6;120.9;22;1;16 DEC 2018;Engelberg (SUI)
PREVC;Domen;SLO;92.3;133;74.4;18;18.5;18;18.5;18.5;55;19;0;-0.49;6.2;135.6;16;2;16 DEC 2018;Engelberg (SUI)
KOBAYASHI;Junshiro;JPN;92.1;130;69;17.5;17;18.5;17;17.5;52;20;0;-0.39;4.9;125.9;13;1;16 DEC 2018;Engelberg (SUI)
KOBAYASHI;Junshiro;JPN;92.2;132.5;73.5;18;18;18.5;17.5;18;54;19;0;-0.2;2.5;130;22;2;16 DEC 2018;Engelberg (SUI)
GRANERUD;Halvor Egner;NOR;92.6;127.5;64.5;17.5;17.5;18;17.5;17.5;52.5;20;0;-0.49;6.2;123.2;18;1;16 DEC 2018;Engelberg (SUI)
GRANERUD;Halvor Egner;NOR;92.5;134;76.2;18.5;18;18.5;18;18;54.5;19;0;-0.05;0.6;131.3;20;2;16 DEC 2018;Engelberg (SUI)
WOLNY;Jakub;POL;92.2;126;61.8;17.5;17.5;18;17.5;17.5;52.5;20;0;-0.61;7.7;122;20;1;16 DEC 2018;Engelberg (SUI)
WOLNY;Jakub;POL;92.2;131.5;71.7;18;18.5;18.5;18;18.5;55;19;0;-0.3;3.8;130.5;21;2;16 DEC 2018;Engelberg (SUI)
FANNEMEL;Anders;NOR;92.6;130;69;16.5;16.5;17;16.5;18;50;20;0;-0.09;1.1;120.1;24;1;16 DEC 2018;Engelberg (SUI)
FANNEMEL;Anders;NOR;92.3;134;76.2;17;17;18.5;16.5;17.5;51.5;19;0;-0.15;1.9;129.6;23;2;16 DEC 2018;Engelberg (SUI)
WELLINGER;Andreas;GER;92.9;128;65.4;18;18;18.5;18;18;54;20;0;-0.04;0.5;119.9;25;1;16 DEC 2018;Engelberg (SUI)
WELLINGER;Andreas;GER;92.7;131;70.8;17.5;18;18;18;18;54;19;0;-0.12;1.5;126.3;25;2;16 DEC 2018;Engelberg (SUI)
SIEGEL;David;GER;92.7;125;60;16.5;17;17;16.5;17;50.5;20;0;-0.67;8.5;119;26;1;16 DEC 2018;Engelberg (SUI)
SIEGEL;David;GER;92.2;133;74.4;17.5;16.5;17.5;16.5;17;51;19;0;-0.13;1.6;127;24;2;16 DEC 2018;Engelberg (SUI)
ZOGRAFSKI;Vladimir;BUL;91.7;130;69;18;18;18;17.5;18;54;20;0;0.08;-0.8;122.2;19;1;16 DEC 2018;Engelberg (SUI)
ZOGRAFSKI;Vladimir;BUL;91.6;129.5;68.1;17.5;17.5;18;17.5;17.5;52.5;19;0;-0.18;2.3;122.9;27;2;16 DEC 2018;Engelberg (SUI)
HULA;Stefan;POL;92.5;124.5;59.1;17;17;17.5;17;17.5;51.5;20;0;-0.62;7.8;118.4;29;1;16 DEC 2018;Engelberg (SUI)
HULA;Stefan;POL;92.2;129;67.2;18;18;18;17.5;18;54;19;0;-0.4;5.1;126.3;25;2;16 DEC 2018;Engelberg (SUI)
BOYD-CLOWES;Mackenzie;CAN;92.9;125;60;17;17.5;17.5;17;17.5;52;20;0;-0.46;5.8;117.8;30;1;16 DEC 2018;Engelberg (SUI)
BOYD-CLOWES;Mackenzie;CAN;92.6;127;63.6;17.5;17.5;17;18;17.5;52.5;19;0;-0.42;5.3;121.4;28;2;16 DEC 2018;Engelberg (SUI)
AMMANN;Simon;SUI;92.7;126.5;62.7;17;16;16.5;16;16.5;49;20;0;-0.54;6.8;118.5;28;1;16 DEC 2018;Engelberg (SUI)
AMMANN;Simon;SUI;92.1;127;63.6;16.5;16.5;17;16;17;50;19;0;-0.21;2.7;116.3;29;2;16 DEC 2018;Engelberg (SUI)
KASAI;Noriaki;JPN;92.7;124.5;59.1;17.5;18;17.5;18;17.5;53;20;0;-0.54;6.8;118.9;27;1;16 DEC 2018;Engelberg (SUI)
KASAI;Noriaki;JPN;92.3;125;60;17.5;17.5;18;17.5;17.5;52.5;19;0;-0.2;2.5;115;30;2;16 DEC 2018;Engelberg (SUI)
PEIER;Killian;SUI;92.3;127.5;64.5;17.5;17.5;18;17.5;18;53;20;0;0.03;-0.3;117.2;31;1;16 DEC 2018;Engelberg (SUI)
SATO;Yukiya;JPN;91.8;125;60;17;17.5;17;17;17;51;20;0;-0.33;4.2;115.2;32;1;16 DEC 2018;Engelberg (SUI)
BICKNER;Kevin;USA;92.3;121.5;53.7;17;17;17.5;16.5;17.5;51.5;20;0;-0.71;9;114.2;33;1;16 DEC 2018;Engelberg (SUI)
LANISEK;Anze;SLO;91.9;121.5;53.7;17.5;17;18;17.5;17.5;52.5;20;0;-0.62;7.8;114;34;1;16 DEC 2018;Engelberg (SUI)
TROFIMOV;Roman Sergeevich;RUS;92;122.5;55.5;17;17;17;17;16.5;51;20;0;-0.55;6.9;113.4;35;1;16 DEC 2018;Engelberg (SUI)
DAMJAN;Jernej;SLO;91.6;121;52.8;17;17;17.5;17.5;17;51.5;20;0;-0.7;8.8;113.1;36;1;16 DEC 2018;Engelberg (SUI)
ASCHENWALD;Philipp;AUT;91.9;121.5;53.7;17;17;17.5;17;17;51;20;0;-0.64;8.1;112.8;37;1;16 DEC 2018;Engelberg (SUI)
INSAM;Alex;ITA;92.4;122.5;55.5;17;17.5;17;17;17;51;20;0;-0.4;5.1;111.6;38;1;16 DEC 2018;Engelberg (SUI)
POLASEK;Viktor;CZE;92.3;121;52.8;17.5;17;17.5;17;17;51.5;20;0;-0.55;6.9;111.2;39;1;16 DEC 2018;Engelberg (SUI)
MAATTA;Jarkko;FIN;92.3;121.5;53.7;17;17;17.5;17;17;51;20;0;-0.37;4.7;109.4;40;1;16 DEC 2018;Engelberg (SUI)
HAYBOECK;Michael;AUT;92.4;119;49.2;17;17;17;17;17;51;20;0;-0.71;9;109.2;41;1;16 DEC 2018;Engelberg (SUI)
KOT;Maciej;POL;92.3;120;51;16.5;17;17;16.5;17;50.5;20;0;-0.5;6.3;107.8;42;1;16 DEC 2018;Engelberg (SUI)
SCHIFFNER;Markus;AUT;92.2;120.5;51.9;17;17;17;16.5;16.5;50.5;20;0;-0.4;5.1;107.5;43;1;16 DEC 2018;Engelberg (SUI)
ITO;Daiki;JPN;92.4;119.5;50.1;17;17;17.5;17;17;51;20;0;-0.42;5.3;106.4;44;1;16 DEC 2018;Engelberg (SUI)
LEAROYD;Jonathan;FRA;92.6;118.5;48.3;17;17;17;17.5;16.5;51;20;0;-0.48;6.1;105.4;45;1;16 DEC 2018;Engelberg (SUI)
DESCHWANDEN;Gregor;SUI;92.2;118.5;48.3;17.5;17;17;17;16.5;51;20;0;-0.42;5.3;104.6;46;1;16 DEC 2018;Engelberg (SUI)
FREUND;Severin;GER;92.3;120;51;16;16;17;16;16;48;20;0;-0.38;4.8;103.8;47;1;16 DEC 2018;Engelberg (SUI)
FETTNER;Manuel;AUT;92.6;117.5;46.5;17;16.5;17;16.5;17;50.5;20;0;-0.52;6.6;103.6;48;1;16 DEC 2018;Engelberg (SUI)
VASSILIEV;Dmitriy;RUS;92.3;118.5;48.3;15;16;16.5;15;16;47;20;0;-0.63;8;103.3;49;1;16 DEC 2018;Engelberg (SUI)
HLAVA;Lukas;CZE;92.3;118;47.4;16.5;16.5;17;16.5;16.5;49.5;20;0;-0.44;5.6;102.5;50;1;16 DEC 2018;Engelberg (SUI)
AIGNER;Clemens;AUT;91.9;117;45.6;16.5;16.5;17.5;16;16;49;20;0;-0.45;5.7;100.3;51;1;16 DEC 2018;Engelberg (SUI)
KOBAYASHI;Ryoyu;JPN;92.4;138.5;93.3;18;18;18;18;18;54;8;0;0.01;-0.1;147.2;1;1;30 DEC 2018;Oberstdorf (GER)
KOBAYASHI;Ryoyu;JPN;92.3;126.5;71.7;18;17.5;18;18;18;54;8;0;-0.72;9.4;135.1;6;2;30 DEC 2018;Oberstdorf (GER)
EISENBICHLER;Markus;GER;92.8;133;83.4;18;18;18;17;18;54;8;0;-0.54;7.1;144.5;2;1;30 DEC 2018;Oberstdorf (GER)
EISENBICHLER;Markus;GER;92.8;129;76.2;18.5;18;18;18.5;18;54.5;8;0;-0.51;6.7;137.4;4;2;30 DEC 2018;Oberstdorf (GER)
KRAFT;Stefan;AUT;92.6;131;79.8;18.5;18.5;19;18;18.5;55.5;8;0;0.05;-0.5;134.8;8;1;30 DEC 2018;Oberstdorf (GER)
KRAFT;Stefan;AUT;92.6;134.5;86.1;19;19;19;19;19;57;8;0;-0.2;2.6;145.7;1;2;30 DEC 2018;Oberstdorf (GER)
STJERNEN;Andreas;NOR;93;132.5;82.5;18.5;18;18.5;17.5;18.5;55;8;0;-0.24;3.1;140.6;3;1;30 DEC 2018;Oberstdorf (GER)
STJERNEN;Andreas;NOR;92.9;131;79.8;18.5;18;18;18;18.5;54.5;8;0;-0.25;3.3;137.6;2;2;30 DEC 2018;Oberstdorf (GER)
KUBACKI;Dawid;POL;92.5;128.5;75.3;18;18;18.5;17.5;18;54;8;0;-0.23;3;132.3;10;1;30 DEC 2018;Oberstdorf (GER)
KUBACKI;Dawid;POL;92.5;133.5;84.3;19;19;18.5;19;19;57;8;0;0.35;-3.8;137.5;3;2;30 DEC 2018;Oberstdorf (GER)
ZYLA;Piotr;POL;92.5;133;83.4;18.5;18.5;18.5;18.5;18.5;55.5;8;0;-0.03;0.4;139.3;4;1;30 DEC 2018;Oberstdorf (GER)
ZYLA;Piotr;POL;92.4;126.5;71.7;18;17.5;18;17.5;18;53.5;8;0;-0.29;3.8;129;9;2;30 DEC 2018;Oberstdorf (GER)
JOHANSSON;Robert;NOR;92.8;129;76.2;18;18;18.5;18;18;54;8;0;-0.68;8.9;139.1;5;1;30 DEC 2018;Oberstdorf (GER)
JOHANSSON;Robert;NOR;92.9;125;69;17.5;17.5;18;18;18;53.5;8;0;-0.49;6.4;128.9;10;2;30 DEC 2018;Oberstdorf (GER)
STOCH;Kamil;POL;91.9;127;72.6;18.5;18;18;18;18.5;54.5;8;0;-0.58;7.6;134.7;9;1;30 DEC 2018;Oberstdorf (GER)
STOCH;Kamil;POL;91.7;131;79.8;18;18.5;18;18;18;54;8;0;0.08;-0.9;132.9;7;2;30 DEC 2018;Oberstdorf (GER)
ZAJC;Timi;SLO;92.6;127;72.6;18;18;17.5;17.5;18;53.5;8;0;-0.84;11;137.1;7;1;30 DEC 2018;Oberstdorf (GER)
ZAJC;Timi;SLO;92.2;125.5;69.9;18;17.5;17.5;17.5;18;53;8;0;-0.46;6;128.9;10;2;30 DEC 2018;Oberstdorf (GER)
HUBER;Daniel;AUT;92.3;129;76.2;18.5;17.5;18;18;18;54;8;0;-0.63;8.2;138.4;6;1;30 DEC 2018;Oberstdorf (GER)
HUBER;Daniel;AUT;92.2;124;67.2;18;17.5;18;17.5;18;53.5;8;0;-0.47;6.1;126.8;16;2;30 DEC 2018;Oberstdorf (GER)
KOUDELKA;Roman;CZE;92.4;126;70.8;18;17.5;18;17.5;18;53.5;8;0;-0.33;4.3;128.6;15;1;30 DEC 2018;Oberstdorf (GER)
KOUDELKA;Roman;CZE;92.3;129;76.2;18.5;18;18.5;18;18.5;55;8;0;-0.35;4.6;135.8;5;2;30 DEC 2018;Oberstdorf (GER)
GEIGER;Karl;GER;92.8;129;76.2;18.5;18;18.5;18;17.5;54.5;8;0;-0.11;1.4;132.1;11;1;30 DEC 2018;Oberstdorf (GER)
GEIGER;Karl;GER;92.6;128;74.4;18.5;18;18;18;18;54;8;0;-0.18;2.4;130.8;8;2;30 DEC 2018;Oberstdorf (GER)
LEYHE;Stephan;GER;93.3;125.5;69.9;17.5;17.5;18;17.5;17.5;52.5;8;0;-0.69;9;131.4;12;1;30 DEC 2018;Oberstdorf (GER)
LEYHE;Stephan;GER;92.8;125;69;18;17.5;18;17.5;18;53.5;8;0;-0.47;6.1;128.6;13;2;30 DEC 2018;Oberstdorf (GER)
AMMANN;Simon;SUI;92.4;125;69;18;17.5;18;17.5;17.5;53;8;0;-0.62;8.1;130.1;14;1;30 DEC 2018;Oberstdorf (GER)
AMMANN;Simon;SUI;92.5;126;70.8;18.5;17.5;17.5;17.5;18;53;8;0;-0.34;4.4;128.2;14;2;30 DEC 2018;Oberstdorf (GER)
SATO;Yukiya;JPN;91.4;130;78;17.5;18;18;17.5;17.5;53;8;0;0.44;-4.8;126.2;16;1;30 DEC 2018;Oberstdorf (GER)
SATO;Yukiya;JPN;92.3;124.5;68.1;18;17;18;17.5;17.5;53;8;0;-0.59;7.7;128.8;12;2;30 DEC 2018;Oberstdorf (GER)
FREITAG;Richard;GER;92.5;123.5;66.3;18;17.5;18;17.5;18;53.5;8;0;-0.33;4.3;124.1;20;1;30 DEC 2018;Oberstdorf (GER)
FREITAG;Richard;GER;92.6;122.5;64.5;18;17.5;17.5;17.5;17.5;52.5;8;0;-0.76;9.9;126.9;15;2;30 DEC 2018;Oberstdorf (GER)
SIEGEL;David;GER;92.7;121.5;62.7;18;17;18;17;17.5;52.5;8;0;-0.81;10.6;125.8;17;1;30 DEC 2018;Oberstdorf (GER)
SIEGEL;David;GER;92.8;122;63.6;17.5;17.5;17;17;18;52;8;0;-0.67;8.8;124.4;18;2;30 DEC 2018;Oberstdorf (GER)
PREVC;Peter;SLO;92.5;120.5;60.9;17.5;17;16.5;17;17;51;8;0;-0.71;9.3;121.2;22;1;30 DEC 2018;Oberstdorf (GER)
PREVC;Peter;SLO;92.2;122.5;64.5;18;17.5;17.5;17.5;17.5;52.5;8;0;-0.71;9.3;126.3;17;2;30 DEC 2018;Oberstdorf (GER)
PEIER;Killian;SUI;92.5;123;65.4;17.5;17.5;17.5;17.5;17.5;52.5;8;0;-0.23;3;120.9;23;1;30 DEC 2018;Oberstdorf (GER)
PEIER;Killian;SUI;92.3;119;58.2;17.5;17;17.5;17;17.5;52;8;0;-0.77;10.1;120.3;19;2;30 DEC 2018;Oberstdorf (GER)
KLIMOV;Evgeniy;RUS;92.6;124;67.2;18;17.5;18;17.5;17.5;53;8;0;-0.86;11.2;131.4;12;1;30 DEC 2018;Oberstdorf (GER)
KLIMOV;Evgeniy;RUS;92.4;117;54.6;17;16.5;16.5;17;17;50.5;8;0;-0.31;4.1;109.2;24;2;30 DEC 2018;Oberstdorf (GER)
PASCHKE;Pius;GER;92.2;120;60;17.5;17;18;17;17.5;52;8;0;-0.87;11.4;123.4;21;1;30 DEC 2018;Oberstdorf (GER)
PASCHKE;Pius;GER;92.1;116.5;53.7;17.5;16.5;16.5;17;17;50.5;8;0;-0.97;12.7;116.9;21;2;30 DEC 2018;Oberstdorf (GER)
AALTO;Antti;FIN;92.5;120;60;17;17;16.5;17;17;51;8;0;-0.75;9.8;120.8;24;1;30 DEC 2018;Oberstdorf (GER)
AALTO;Antti;FIN;92.5;118;56.4;17;17;17;17;17;51;8;0;-0.9;11.8;119.2;20;2;30 DEC 2018;Oberstdorf (GER)
ZOGRAFSKI;Vladimir;BUL;91.8;125;69;18;17.5;18;17.5;18;53.5;8;0;-0.21;2.7;125.2;18;1;30 DEC 2018;Oberstdorf (GER)
ZOGRAFSKI;Vladimir;BUL;91.7;118;56.4;17.5;17;17;17;17;51;8;0;-0.5;6.5;113.9;23;2;30 DEC 2018;Oberstdorf (GER)
SCHMID;Constantin;GER;92.5;119;58.2;17.5;17;17;17;17;51;8;0;-0.72;9.4;118.6;25;1;30 DEC 2018;Oberstdorf (GER)
SCHMID;Constantin;GER;92.7;113;47.4;16.5;16;17;16.5;16.5;49.5;8;0;-0.85;11.1;108;25;2;30 DEC 2018;Oberstdorf (GER)
FORFANG;Johann Andre;NOR;92.7;125;69;18;17;18;17.5;18;53.5;8;0;-0.21;2.7;125.2;18;1;30 DEC 2018;Oberstdorf (GER)
FORFANG;Johann Andre;NOR;92.6;110;42;16;16;16;16;16.5;48;8;0;-0.85;11.1;101.1;26;2;30 DEC 2018;Oberstdorf (GER)
WOLNY;Jakub;POL;92.3;116;52.8;17;16.5;16.5;16.5;16.5;49.5;8;0;-0.6;7.8;110.1;30;1;30 DEC 2018;Oberstdorf (GER)
WOLNY;Jakub;POL;92.3;117;54.6;17;16.5;16.5;17.5;16.5;50;8;0;-0.82;10.7;115.3;22;2;30 DEC 2018;Oberstdorf (GER)
HAYBOECK;Michael;AUT;92.9;118.5;57.3;17.5;17;17;17;17;51;8;0;-0.45;5.9;114.2;28;1;30 DEC 2018;Oberstdorf (GER)
HAYBOECK;Michael;AUT;93.1;109;40.2;15.5;16;16;16;16;48;8;0;-0.93;12.2;100.4;27;2;30 DEC 2018;Oberstdorf (GER)
POLASEK;Viktor;CZE;92.3;119;58.2;17.5;16.5;17;17;17;51;8;0;-0.41;5.4;114.6;27;1;30 DEC 2018;Oberstdorf (GER)
POLASEK;Viktor;CZE;92.1;109;40.2;16;15.5;15;15;16;46.5;8;0;-0.73;9.5;96.2;29;2;30 DEC 2018;Oberstdorf (GER)
NAKAMURA;Naoki;JPN;91.9;118;56.4;17;16.5;16.5;17;17;50.5;8;0;-0.68;8.9;115.8;26;1;30 DEC 2018;Oberstdorf (GER)
NAKAMURA;Naoki;JPN;92.4;108;38.4;15.5;15.5;14.5;15.5;15;46;8;0;-0.66;8.6;93;30;2;30 DEC 2018;Oberstdorf (GER)
SCHIFFNER;Markus;AUT;92.1;119.5;59.1;17.5;17;17;17;17;51;8;0;-0.15;2;112.1;29;1;30 DEC 2018;Oberstdorf (GER)
SCHIFFNER;Markus;AUT;92.3;107;36.6;16;15.5;15;15.5;16;47;8;0;-0.97;12.7;96.3;28;2;30 DEC 2018;Oberstdorf (GER)
ITO;Daiki;JPN;92.3;123;65.4;18;17;17;17.5;17.5;52;8;0;-0.25;3.3;120.7;31;1;30 DEC 2018;Oberstdorf (GER)
BOYD-CLOWES;Mackenzie;CAN;92.5;124.5;68.1;18;17.5;17.5;17.5;17.5;52.5;8;0;-0.01;0.1;120.7;31;1;30 DEC 2018;Oberstdorf (GER)
FANNEMEL;Anders;NOR;92.3;121.5;62.7;17;16.5;17;17;17;51;8;0;-0.36;4.7;118.4;33;1;30 DEC 2018;Oberstdorf (GER)
PEDERSEN;Robin;NOR;92.9;117;54.6;17;16.5;16.5;17;17;50.5;8;0;-0.82;10.7;115.8;34;1;30 DEC 2018;Oberstdorf (GER)
ASCHENWALD;Philipp;AUT;92.2;122.5;64.5;17.5;17;17;17;17.5;51.5;8;0;0.17;-1.8;114.2;35;1;30 DEC 2018;Oberstdorf (GER)
FREUND;Severin;GER;92.3;118.5;57.3;16.5;16;16.5;15;16.5;49;8;0;-0.6;7.8;114.1;36;1;30 DEC 2018;Oberstdorf (GER)
SEMENIC;Anze;SLO;92.3;117.5;55.5;17;16.5;17;17;17;51;8;0;-0.58;7.6;114.1;36;1;30 DEC 2018;Oberstdorf (GER)
LEAROYD;Jonathan;FRA;92.5;119.5;59.1;17;17;17;17;17;51;8;0;-0.12;1.6;111.7;38;1;30 DEC 2018;Oberstdorf (GER)
WELLINGER;Andreas;GER;92.9;114.5;50.1;17.5;16.5;17.5;16.5;17;51;8;0;-0.65;8.5;109.6;39;1;30 DEC 2018;Oberstdorf (GER)
PAVLOVCIC;Bor;SLO;92.3;116;52.8;17.5;16.5;16.5;16.5;17;50;8;0;-0.49;6.4;109.2;40;1;30 DEC 2018;Oberstdorf (GER)
HOFFMANN;Felix;GER;91.9;114;49.2;17.5;16.5;17;16.5;17;50.5;8;0;-0.72;9.4;109.1;41;1;30 DEC 2018;Oberstdorf (GER)
ZNISZCZOL;Aleksander;POL;92.5;114.5;50.1;17;16.5;16.5;16.5;16.5;49.5;8;0;-0.7;9.1;108.7;42;1;30 DEC 2018;Oberstdorf (GER)
HULA;Stefan;POL;92.2;113.5;48.3;16.5;16;16;16;15.5;48;8;0;-0.83;10.8;107.1;43;1;30 DEC 2018;Oberstdorf (GER)
TANDE;Daniel Andre;NOR;92.8;110.5;42.9;16.5;16;16;16;16.5;48.5;8;0;-1.08;14.1;105.5;44;1;30 DEC 2018;Oberstdorf (GER)
BAER;Moritz;GER;92.5;109;40.2;16.5;16;16.5;16.5;16;49;8;0;-1.25;16.3;105.5;44;1;30 DEC 2018;Oberstdorf (GER)
HLAVA;Lukas;CZE;92.2;109;40.2;16;16;16;16;16;48;8;0;-0.41;5.4;93.6;46;1;30 DEC 2018;Oberstdorf (GER)
DAMJAN;Jernej;SLO;91.8;108;38.4;15;14.5;14.5;15;15;44.5;8;0;-0.81;10.6;93.5;47;1;30 DEC 2018;Oberstdorf (GER)
FETTNER;Manuel;AUT;92.5;104.5;32.1;16;15.5;16;16;16;48;8;0;-0.92;12;92.1;48;1;30 DEC 2018;Oberstdorf (GER)
HAMANN;Martin;GER;92.7;105;33;16.5;15.5;16;16;16;48;8;0;-0.77;10.1;91.1;49;1;30 DEC 2018;Oberstdorf (GER)
KOBAYASHI;Junshiro;JPN;91.8;101;25.8;16.5;15.5;16;16;16;48;8;0;-1.06;13.9;87.7;50;1;30 DEC 2018;Oberstdorf (GER)
KOBAYASHI;Ryoyu;JPN;90.1;136.5;80.7;19;18.5;18;18.5;18.5;55.5;14;-11.5;-0.38;4.8;129.5;1;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
KOBAYASHI;Ryoyu;JPN;90.2;133;74.4;18.5;18.5;18.5;18.5;18;55.5;14;3.8;-0.27;3.4;137.1;3;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
EISENBICHLER;Markus;GER;90;138;83.4;19;19.5;18.5;19;19;57;14;-11.5;-0.03;0.4;129.3;2;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
EISENBICHLER;Markus;GER;90.2;135;78;19;18.5;19;18.5;18.5;56;14;3.8;0.23;-2.4;135.4;5;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
KUBACKI;Dawid;POL;90;133.5;75.3;19;18.5;18.5;18.5;19;56;14;-11.5;-0.23;2.9;122.7;3;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
KUBACKI;Dawid;POL;90.3;133;74.4;18.5;18.5;18.5;18.5;18.5;55.5;14;3.8;0.02;-0.2;133.5;6;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
KOUDELKA;Roman;CZE;89.7;133;74.4;18.5;18.5;18.5;18.5;18.5;55.5;14;-11.5;0.16;-1.7;116.7;5;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
KOUDELKA;Roman;CZE;89.8;134.5;77.1;19;18.5;19;18.5;19;56.5;14;3.8;0.03;-0.3;137.1;3;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
KOBAYASHI;Junshiro;JPN;89.5;131;70.8;18;18;17.5;18;18;54;13;-7.7;-0.18;2.3;119.4;4;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
KOBAYASHI;Junshiro;JPN;89.9;131.5;71.7;18;17.5;18;18;18;54;14;3.8;-0.04;0.5;130;14;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
STOCH;Kamil;POL;89.3;129;67.2;18.5;18;18;18.5;18;54.5;14;-11.5;-0.01;0.1;110.3;16;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
STOCH;Kamil;POL;89.2;134;76.2;18.5;18.5;18.5;19;18.5;55.5;14;3.8;-0.27;3.4;138.9;1;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
LEYHE;Stephan;GER;90.4;128;65.4;17.5;18;17.5;18;18;53.5;14;-11.5;-0.27;3.4;110.8;15;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
LEYHE;Stephan;GER;90.3;135;78;18;18.5;18.5;18.5;18.5;55.5;14;3.8;-0.07;0.9;138.2;2;2;1 JAN 2019;Garmisch-Partenkirchen (GER)
ZAJC;Timi;SLO;89.6;132;72.6;18;17.5;18;18.5;18;54;14;-11.5;-0.1;1.3;116.4;6;1;1 JAN 2019;Garmisch-Partenkirchen (GER)
